objid,sample,asset_id,dr7objid,p_smooth,p_disk,p_star,is_smooth,is_disk,check
587737825681342578,original,106634,587737825681342578,0.86269426,0.061,0.083,True,False,True
587737825682522239,original,106642,587737825682522239,0.89215094,0.04795205,0.023976024,True,False,True
587737825682587781,original,106643,587737825682587781,0.7136461,0.12942138,0.04953403,True,False,True
587737825682784410,original,106644,587737825682784410,0.70857,0.18360297,0.044044044,True,False,True
587737825683177649,original,106650,587737825683177649,0.25949356,0.7905146,0.019367144,False,True,True
587737825683177693,original,106651,587737825683177693,0.77868456,0.2371548,0.0,True,False,True
587737825683308703,original,106653,587737825683308703,0.119152926,0.91357857,0.0058579384,False,True,True
587737825683374243,original,106654,587737825683374243,0.87583804,0.06837887,0.06506506,True,False,True
587737825683570879,original,106658,587737825683570879,0.1592139,0.87629235,0.01180719,False,True,True
587737825683767427,original,106660,587737825683767427,0.933,0.067,0.0,True,False,True
587737825684095146,original,106663,587737825684095146,0.051415477,0.97413,0.0,False,True,True
587737825684095214,original,106665,587737825684095214,0.7738836,0.10955253,0.077512935,True,False,True
587737825684488361,original,106671,587737825684488361,0.9225646,0.023935078,0.0,True,False,True
587737825684881512,original,106675,587737825684881512,0.15994509,0.8724542,0.0,False,True,True
587737826206548329,original,106677,587737826206548329,0.24100022,0.7882519,0.016035067,False,True,True
587737826206613971,original,106679,587737826206613971,0.7221669,0.19113924,0.030143376,True,False,True
587737826206614008,original,106680,587737826206614008,0.2562115,0.89892256,0.00070110103,False,True,True
587737826206614060,original,106681,587737826206614060,0.1294938,0.91663736,0.013091803,False,True,True
587737826206679422,original,106683,587737826206679422,0.8214925,0.051,0.026,True,False,True
587737826206679437,original,106684,587737826206679437,0.018145086,0.9570272,0.025537718,False,True,True
587737826206941701,original,106691,587737826206941701,0.7504778,0.1655089,0.103198715,True,False,True
587737826207007206,original,106694,587737826207007206,0.05558568,0.97778136,0.0,False,True,True
587737826207072426,original,106696,587737826207072426,0.20449974,0.9107286,0.0111096725,False,True,True
587737826207072841,original,106697,587737826207072841,0.09447539,0.821702,0.04219337,False,True,True
587737826207203835,original,106698,587737826207203835,0.12543322,0.95347047,0.0,False,True,True
587737826207400028,original,106701,587737826207400028,0.8214363,0.08571957,0.030698897,True,False,True
587737826207465729,original,106702,587737826207465729,0.22380659,0.7223384,0.052810147,False,True,True
587737826207531397,original,106703,587737826207531397,0.116285555,0.9549962,0.01053789,False,True,True
587737826207596858,original,106704,587737826207596858,0.13475953,0.94131184,0.015810521,False,True,True
587737826207596894,original,106705,587737826207596894,0.22742693,0.8952495,0.013670538,False,True,True
587737826207728010,original,106708,587737826207728010,0.19596687,0.8327658,0.0073535405,False,True,True
587737826207793565,original,106712,587737826207793565,0.7167477,0.153585,0.0456012,True,False,True
587737826207924464,original,106714,587737826207924464,0.13714497,0.861685,0.019732445,False,True,True
587737826207990106,original,106716,587737826207990106,0.08409228,0.9681439,0.0062114154,False,True,True
587737826208120984,original,106717,587737826208120984,0.7579291,0.0,0.24207093,True,False,True
587737826208186750,original,106721,587737826208186750,0.020396333,0.9942327,0.0,False,True,True
587737826208383005,original,106723,587737826208383005,0.089769594,0.9401492,0.0,False,True,True
587737826208645123,original,106725,587737826208645123,0.0,0.962,0.038,False,True,True
587737826208710953,original,106727,587737826208710953,0.8030837,0.29967806,0.017310536,True,False,True
587737826209038614,original,106729,587737826209038614,0.29724607,0.7855771,0.0,False,True,True
587737826209104228,original,106731,587737826209104228,0.26949322,0.763,0.0,False,True,True
587737826209169753,original,106732,587737826209169753,0.12276529,0.72669315,0.0,False,True,True
587737826209366346,original,106735,587737826209366346,0.16040309,0.9635708,0.0,False,True,True
587737826209562984,original,106742,587737826209562984,0.909,0.036,0.055,True,False,True
587737826209563075,original,106743,587737826209563075,0.17914811,0.85494334,0.0177377,False,True,True
587737826209825049,original,106747,587737826209825049,0.0,0.9685993,0.031400707,False,True,True
587737826209825118,original,106748,587737826209825118,0.80969256,0.16040109,0.05727239,True,False,True
587737826209890568,original,106749,587737826209890568,0.20155038,0.9165692,0.0,False,True,True
587737826210087100,original,106750,587737826210087100,0.29455033,0.81438005,0.006811402,False,True,True
587737826210283743,original,106752,587737826210283743,0.9696234,0.0,0.030376583,True,False,True
587737826210414935,original,106754,587737826210414935,0.80775356,0.19706517,0.025986422,True,False,True
587737826210480382,original,106756,587737826210480382,0.91388947,0.060118936,0.04764294,True,False,True
587737826210808005,original,106759,587737826210808005,0.18350899,0.92255276,0.0071237884,False,True,True
587737826210873548,original,106760,587737826210873548,0.26299644,0.79260397,0.008327919,False,True,True
587737826211069977,original,106762,587737826211069977,0.29669222,0.7553371,0.0077640526,False,True,True
587737826211266784,original,106764,587737826211266784,0.08489342,0.8,0.029,False,True,True
587737826211725529,original,106766,587737826211725529,0.8821212,0.14938581,0.0015008048,True,False,True
587737826212118823,original,106769,587737826212118823,0.011637688,0.9962608,0.0018808926,False,True,True
587737826212249838,original,106771,587737826212249838,0.81653434,0.20300098,0.04474023,True,False,True
587737826212249852,original,106772,587737826212249852,0.09579311,0.93964773,0.0011214997,False,True,True
587737826212774226,original,106776,587737826212774226,0.8130131,0.15585668,0.03549952,True,False,True
587737826212970659,original,106777,587737826212970659,0.27692658,0.75624305,0.016755478,False,True,True
587737826212970672,original,106778,587737826212970672,0.24601653,0.8260236,0.0,False,True,True
587737826213757167,original,106787,587737826213757167,0.05753874,0.772,0.074,False,True,True
587737826213888130,original,106789,587737826213888130,0.0,1.0,0.0,False,True,True
587737826213888173,original,106790,587737826213888173,0.21777911,0.898918,0.00425823,False,True,True
587737826214150327,original,106797,587737826214150327,0.2882121,0.74741006,0.030549742,False,True,True
587737826214412487,original,106798,587737826214412487,0.8719258,0.07598914,0.026636746,True,False,True
587737826214609077,original,106801,587737826214609077,0.02032472,0.9934999,0.0,False,True,True
587737826214805703,original,106805,587737826214805703,0.18153334,0.8461313,0.0,False,True,True
587737826214936630,original,106806,587737826214936630,0.8,0.044,0.156,True,False,True
587737826214936813,original,106807,587737826214936813,0.0,0.977706,0.022293964,False,True,True
587737826215133253,original,106808,587737826215133253,0.022001036,0.9830989,0.010545624,False,True,True
587737826215133417,original,106810,587737826215133417,0.21581376,0.7378251,0.021860097,False,True,True
587737826215198946,original,106814,587737826215198946,0.071456425,0.9486643,0.021690894,False,True,True
587737826215198951,original,106815,587737826215198951,0.029,0.941,0.029,False,True,True
587737826215198984,original,106816,587737826215198984,0.23479684,0.9528812,0.0009618342,False,True,True
587737826215264541,original,106818,587737826215264541,0.13167147,0.9495397,0.0022751747,False,True,True
587737826215330010,original,106819,587737826215330010,0.09175995,0.7969324,0.01741277,False,True,True
587737826215395473,original,106820,587737826215395473,0.049961146,0.9700338,0.011076916,False,True,True
587737826215395566,original,106821,587737826215395566,0.22737114,0.927,0.001,False,True,True
587737826215526607,original,106824,587737826215526607,0.8411034,0.07505983,0.06383528,True,False,True
587737826215526614,original,106825,587737826215526614,0.86488724,0.27494654,0.0,True,False,True
587737826215526703,original,106828,587737826215526703,0.89000887,0.073682174,0.06565754,True,False,True
587737826215657713,original,106831,587737826215657713,0.17479269,0.902,0.02,False,True,True
587737826215788802,original,106832,587737826215788802,0.19394352,0.9470117,0.0,False,True,True
587737826215854223,original,106833,587737826215854223,0.780699,0.17032465,0.028515974,True,False,True
587737826215919821,original,106834,587737826215919821,0.005516877,0.977265,0.018503413,False,True,True
587737826216116476,original,106837,587737826216116476,0.822,0.13,0.048,True,False,True
587737826216116495,original,106838,587737826216116495,0.07603209,0.96198565,0.00062834943,False,True,True
587737826216378665,original,106840,587737826216378665,0.17021005,0.7280683,0.04849021,False,True,True
587737826216443968,original,106841,587737826216443968,0.21234465,0.87875175,0.024055544,False,True,True
587737826216509653,original,106845,587737826216509653,0.8485893,0.07595104,0.0,True,False,True
587737826216706219,original,106846,587737826216706219,0.75,0.194,0.056,True,False,True
587737826216771681,original,106847,587737826216771681,0.0,1.0,0.0,False,True,True
587737826216771753,original,106848,587737826216771753,0.96357256,0.0,0.036427453,True,False,True
587737826216837288,original,106850,587737826216837288,0.2911316,0.77884674,0.010524055,False,True,True
587737826216902763,original,106851,587737826216902763,0.19616815,0.8911426,0.0,False,True,True
587737826216968310,original,106852,587737826216968310,0.25502512,0.78874403,0.028375426,False,True,True
587737826217754793,original,106855,587737826217754793,0.7025889,0.18609,0.022127254,True,False,True
587737826217951430,original,106859,587737826217951430,0.81988406,0.054167695,0.018611899,True,False,True
587737826218147991,original,106861,587737826218147991,0.72179025,0.2864991,0.02457219,True,False,True
587737826218279103,original,106863,587737826218279103,0.10098271,0.93164897,0.019199595,False,True,True
587737826218541171,original,106865,587737826218541171,1.0,0.0,0.0,True,False,True
587737826218541186,original,106866,587737826218541186,0.15862446,0.85625595,0.021307554,False,True,True
587737826219262039,original,106868,587737826219262039,0.08926581,0.85027397,0.029381532,False,True,True
587737826219589759,original,106870,587737826219589759,0.7635451,0.1112666,0.021665262,True,False,True
587737826219917501,original,106872,587737826219917501,0.72748303,0.24636106,0.04244776,True,False,True
587737826220769426,original,106883,587737826220769426,0.932,0.045,0.023,True,False,True
587737826221031546,original,106886,587737826221031546,0.022473816,0.9932499,0.00017515822,False,True,True
587737826221097071,original,106888,587737826221097071,0.865,0.068,0.068,True,False,True
587737826221228120,original,106889,587737826221228120,0.8213329,0.18903989,0.0028482352,True,False,True
587737826221490293,original,106890,587737826221490293,0.058885317,0.95680064,0.0,False,True,True
587737826743681119,original,106892,587737826743681119,0.05227198,0.96944666,0.0056788283,False,True,True
587737826743746802,original,106896,587737826743746802,0.75782835,0.09318361,0.06381897,True,False,True
587737826743812541,original,106898,587737826743812541,0.19610827,0.79713494,0.0061843824,False,True,True
587737826744074334,original,106902,587737826744074334,0.0,0.982,0.018,False,True,True
587737826744074634,original,106903,587737826744074634,0.08709738,0.92950666,0.0,False,True,True
587737826744140268,original,106905,587737826744140268,0.01556833,0.99289984,0.0,False,True,True
587737826744205449,original,106906,587737826744205449,0.03388759,0.9799038,0.0,False,True,True
587737826744205692,original,106907,587737826744205692,1.0,0.0,0.0,True,False,True
587737826744205696,original,106908,587737826744205696,0.24954796,0.8472084,0.01811703,False,True,True
587737826744271236,original,106913,587737826744271236,0.0,0.96,0.04,False,True,True
587737826744402063,original,106916,587737826744402063,0.8810544,0.08768542,0.049677335,True,False,True
587737826744533364,original,106923,587737826744533364,0.0,0.9882382,0.011761776,False,True,True
587737826744729848,original,106928,587737826744729848,0.044154394,0.9628992,0.0,False,True,True
587737826744795151,original,106929,587737826744795151,0.07521346,0.9407209,0.036423508,False,True,True
587737826744795242,original,106930,587737826744795242,0.79837006,0.09609906,0.024963094,True,False,True
587737826744795647,original,106933,587737826744795647,0.0,1.0,0.0,False,True,True
587737826745254045,original,106940,587737826745254045,0.1879787,0.91156965,0.0,False,True,True
587737826745581775,original,106947,587737826745581775,0.79773915,0.09891646,0.0110981725,True,False,True
587737826745581853,original,106948,587737826745581853,0.7860539,0.096491754,0.029006587,True,False,True
587737826745581994,original,106949,587737826745581994,0.23023576,0.71274036,0.0,False,True,True
587737826745647287,original,106951,587737826745647287,0.13494031,0.938987,0.0075784028,False,True,True
587737826745778288,original,106952,587737826745778288,0.21370529,0.7209164,0.02917707,False,True,True
587737826745844178,original,106953,587737826745844178,0.12109979,0.8961853,0.0,False,True,True
587737826746040541,original,106955,587737826746040541,0.8135324,0.047709092,0.102344416,True,False,True
587737826746171628,original,106957,587737826746171628,0.17556973,0.9459568,0.00045675368,False,True,True
587737826746302844,original,106959,587737826746302844,0.04310277,0.9883283,0.0045418134,False,True,True
587737826746368211,original,106960,587737826746368211,0.19765405,0.9479436,0.013207404,False,True,True
587737826746368251,original,106961,587737826746368251,0.7400317,0.06550412,0.12193778,True,False,True
587737826746433768,original,106963,587737826746433768,0.03503033,0.9896615,0.0,False,True,True
587737826746433869,original,106964,587737826746433869,0.86585814,0.124333665,0.067,True,False,True
587737826746433882,original,106965,587737826746433882,0.7767194,0.09343984,0.043421462,True,False,True
587737826746499417,original,106968,587737826746499417,0.19215778,0.78671277,0.0,False,True,True
587737826746565044,original,106970,587737826746565044,0.7527299,0.15840536,0.0,True,False,True
587737826746565073,original,106971,587737826746565073,0.7920917,0.11117563,0.0,True,False,True
587737826746695877,original,106972,587737826746695877,0.89926744,0.081646934,0.031235965,True,False,True
587737826746761623,original,106975,587737826746761623,0.20684275,0.7831723,0.009642847,False,True,True
587737826747154785,original,106980,587737826747154785,0.848,0.13,0.022,True,False,True
587737826747285812,original,106984,587737826747285812,0.29348722,0.9140253,0.0,False,True,True
587737826747351284,original,106985,587737826747351284,0.17336215,0.8692439,0.0,False,True,True
587737826747613591,original,106986,587737826747613591,1.0,0.0,0.0,True,False,True
587737826748072282,original,106995,587737826748072282,0.7292768,0.21472456,0.0,True,False,True
587737826748334413,original,106997,587737826748334413,0.7548741,0.13981673,0.022734728,True,False,True
587737826748530816,original,106998,587737826748530816,0.08217809,0.9678965,0.004072421,False,True,True
587737826748989659,original,107003,587737826748989659,0.751849,0.14062662,0.08674813,True,False,True
587737826749120723,original,107004,587737826749120723,0.05471549,0.9839078,0.0,False,True,True
587737826749448437,original,107007,587737826749448437,0.14319833,0.901505,0.005398663,False,True,True
587737826749579485,original,107008,587737826749579485,0.106132485,0.950726,0.01565324,False,True,True
587737826749972675,original,107017,587737826749972675,0.2672758,0.75425905,0.017970765,False,True,True
587737826750759096,original,107023,587737826750759096,0.017385513,0.9843673,0.0061847502,False,True,True
587737826750759160,original,107024,587737826750759160,0.06483345,0.9213791,0.0018949625,False,True,True
587737826750824766,original,107026,587737826750824766,0.038243726,0.9757437,0.008866153,False,True,True
587737826750890266,original,107028,587737826750890266,0.23416169,0.7717718,0.0,False,True,True
587737826751676648,original,107031,587737826751676648,0.016197203,0.99618596,0.0,False,True,True
587737826751807699,original,107034,587737826751807699,0.12999347,0.8440498,0.009074018,False,True,True
587737826751807709,original,107035,587737826751807709,0.03957674,0.9704318,0.00035656596,False,True,True
587737826751938573,original,107036,587737826751938573,0.22894202,0.8879903,0.0010656897,False,True,True
587737826752069820,original,107039,587737826752069820,0.05573857,0.9542785,0.010622398,False,True,True
587737826752069848,original,107040,587737826752069848,0.72034264,0.19783425,0.023439681,True,False,True
587737826752200930,original,107042,587737826752200930,0.07385092,0.91518134,0.0005681861,False,True,True
587737826752331784,original,107043,587737826752331784,0.03122231,0.99469095,0.0,False,True,True
587737826752594182,original,107047,587737826752594182,0.17825758,0.8426941,0.0,False,True,True
587737826752659630,original,107048,587737826752659630,0.2197595,0.88297635,0.014543769,False,True,True
587737826752659693,original,107050,587737826752659693,0.8481443,0.15674002,0.023448098,True,False,True
587737826752659705,original,107051,587737826752659705,0.21235207,0.7250218,0.0018814646,False,True,True
587737826753249454,original,107057,587737826753249454,0.19285896,0.9194166,0.014533732,False,True,True
587737826753249540,original,107058,587737826753249540,0.9,0.1,0.0,True,False,True
587737826753249548,original,107059,587737826753249548,0.77555424,0.13420206,0.041824676,True,False,True
587737826753773710,original,107067,587737826753773710,0.7477811,0.23809664,0.07316409,True,False,True
587737826755215502,original,107072,587737826755215502,0.009533281,0.97414637,0.02009146,False,True,True
587737826756198415,original,107076,587737826756198415,0.8857767,0.09317925,0.021868335,True,False,True
587737826756198431,original,107077,587737826756198431,0.0,0.96,0.04,False,True,True
587737826756264098,original,107079,587737826756264098,0.8125296,0.19561811,0.017041028,True,False,True
587737826756329635,original,107080,587737826756329635,0.785,0.095,0.12,True,False,True
587737826756919442,original,107083,587737826756919442,0.093658924,0.94263154,0.0003714793,False,True,True
587737826756984964,original,107084,587737826756984964,0.15655151,0.9149913,0.0,False,True,True
587737826757050562,original,107086,587737826757050562,0.06327973,0.9047885,0.00934199,False,True,True
587737826757115943,original,107087,587737826757115943,0.14893362,0.832,0.0,False,True,True
587737826757115998,original,107088,587737826757115998,0.89281595,0.0,0.10718408,True,False,True
587737826757116122,original,107089,587737826757116122,0.7055455,0.143452,0.038492255,True,False,True
587737826757509353,original,107093,587737826757509353,0.011914971,0.9919504,0.0001595476,False,True,True
587737826757574766,original,107094,587737826757574766,0.255,0.709,0.036,False,True,True
587737826757705794,original,107095,587737826757705794,0.16256614,0.8161929,0.068687305,False,True,True
587737827280748888,original,107099,587737827280748888,0.28058013,0.7988814,0.0,False,True,True
587737827281142107,original,107101,587737827281142107,0.07191412,0.96565855,0.0,False,True,True
587737827281404356,original,107104,587737827281404356,0.13606031,0.9573958,0.0,False,True,True
587737827281666450,original,107108,587737827281666450,0.055126805,0.9558462,0.02478062,False,True,True
587737827281928563,original,107112,587737827281928563,0.0,1.0,0.0,False,True,True
587737827281928641,original,107114,587737827281928641,0.016266963,0.9780269,0.011117227,False,True,True
587737827282125066,original,107115,587737827282125066,0.10447408,0.93614566,0.0,False,True,True
587737827282125179,original,107116,587737827282125179,0.25418088,0.9075271,0.0049119093,False,True,True
587737827282190698,original,107118,587737827282190698,0.17981075,0.8448106,0.0005673869,False,True,True
587737827282256266,original,107123,587737827282256266,0.16807216,0.7757667,0.029556913,False,True,True
587737827282321779,original,107125,587737827282321779,0.9630309,0.0,0.036969103,True,False,True
587737827282387034,original,107126,587737827282387034,0.75315213,0.167,0.04,True,False,True
587737827282387313,original,107127,587737827282387313,0.0,0.973,0.027,False,True,True
587737827283304854,original,107136,587737827283304854,0.29097083,0.86701995,0.010830462,False,True,True
587737827283501414,original,107138,587737827283501414,0.22340617,0.87929475,0.0116945105,False,True,True
587737827283501457,original,107139,587737827283501457,0.7854277,0.2082275,0.0,True,False,True
587737827283567019,original,107142,587737827283567019,0.2402484,0.7948192,0.023560606,False,True,True
587737827283697961,original,107143,587737827283697961,0.06966325,0.9757467,0.0,False,True,True
587737827283763317,original,107144,587737827283763317,0.9268262,0.07999229,0.0,True,False,True
587737827283763601,original,107146,587737827283763601,0.19713083,0.8962776,0.013374704,False,True,True
587737827283828872,original,107148,587737827283828872,0.22054057,0.8524357,0.0,False,True,True
587737827283829074,original,107151,587737827283829074,0.1801723,0.8299306,0.013617676,False,True,True
587737827283960024,original,107154,587737827283960024,0.09079137,0.8972292,0.05104041,False,True,True
587737827284156746,original,107158,587737827284156746,0.044,0.956,0.0,False,True,True
587737827284156752,original,107159,587737827284156752,0.215579,0.8205056,0.0060831825,False,True,True
587737827284222237,original,107160,587737827284222237,0.82987744,0.055550095,0.018388616,True,False,True
587737827284287839,original,107163,587737827284287839,0.75957423,0.19333719,0.024492238,True,False,True
587737827284287902,original,107164,587737827284287902,0.1921152,0.8573192,0.0065266327,False,True,True
587737827284418774,original,107165,587737827284418774,0.7057551,0.11457222,0.050593443,True,False,True
587737827284549870,original,107166,587737827284549870,0.023220172,0.98294294,0.0,False,True,True
587737827284615473,original,107169,587737827284615473,0.14622709,0.875,0.0,False,True,True
587737827285008742,original,107170,587737827285008742,0.2736036,0.74428093,0.0,False,True,True
587737827285205058,original,107171,587737827285205058,0.8121788,0.19953485,0.025970869,True,False,True
587737827285205346,original,107174,587737827285205346,0.71253306,0.16213769,0.014680285,True,False,True
587737827285270679,original,107175,587737827285270679,0.04669789,0.9212464,0.055314455,False,True,True
587737827285270715,original,107177,587737827285270715,0.19390589,0.8354467,0.0059289197,False,True,True
587737827285336125,original,107178,587737827285336125,0.040974934,0.9815509,0.004344288,False,True,True
587737827285532934,original,107180,587737827285532934,0.013691937,0.9876069,0.0031050958,False,True,True
587737827285991741,original,107183,587737827285991741,0.18486384,0.73801064,0.021231707,False,True,True
587737827286057234,original,107184,587737827286057234,0.17529117,0.85294986,0.017643956,False,True,True
587737827286122796,original,107185,587737827286122796,0.87196463,0.07876628,0.06001573,True,False,True
587737827286188351,original,107186,587737827286188351,0.13986252,0.94295865,0.0,False,True,True
587737827286319172,original,107187,587737827286319172,0.28664345,0.71910495,0.033064548,False,True,True
587737827286384870,original,107191,587737827286384870,0.12068731,0.9193019,0.013576376,False,True,True
587737827286384878,original,107192,587737827286384878,0.01772335,0.98425055,0.012377553,False,True,True
587737827286450442,original,107193,587737827286450442,0.089493655,0.88453984,0.03863959,False,True,True
587737827286712456,original,107196,587737827286712456,0.27032337,0.8398046,0.027151272,False,True,True
587737827286843670,original,107198,587737827286843670,0.0,1.0,0.0,False,True,True
587737827286909135,original,107199,587737827286909135,0.7064003,0.2991677,0.04349886,True,False,True
587737827286909163,original,107200,587737827286909163,0.088,0.912,0.0,False,True,True
587737827287105845,original,107203,587737827287105845,0.80205184,0.19007139,0.04559439,True,False,True
587737827287236800,original,107204,587737827287236800,0.034043264,0.97402793,0.0,False,True,True
587737827287236840,original,107205,587737827287236840,0.07629547,0.93506694,0.0,False,True,True
587737827287695580,original,107209,587737827287695580,0.041357283,0.9269688,0.025131332,False,True,True
587737827287695676,original,107210,587737827287695676,0.9438287,0.032452594,0.0,True,False,True
587737827287761209,original,107211,587737827287761209,0.26092318,0.8946194,0.0024671108,False,True,True
587737827287892100,original,107212,587737827287892100,0.111160874,0.90719724,0.015586653,False,True,True
587737827287892193,original,107214,587737827287892193,0.05041246,0.94988906,0.0153008625,False,True,True
587737827288219710,original,107217,587737827288219710,0.26953438,0.7084039,0.021362549,False,True,True
587737827288416510,original,107220,587737827288416510,0.25766775,0.7483286,0.0003271459,False,True,True
587737827288416518,original,107221,587737827288416518,0.12955214,0.92155564,0.0,False,True,True
587737827288678668,original,107227,587737827288678668,0.10924304,0.81463575,0.05179519,False,True,True
587737827288678675,original,107228,587737827288678675,0.8382208,0.1447337,0.037440453,True,False,True
587737827288809576,original,107230,587737827288809576,0.7549919,0.104726605,0.097391896,True,False,True
587737827288809665,original,107232,587737827288809665,0.054067355,0.95408297,0.019846367,False,True,True
587737827288809700,original,107234,587737827288809700,0.859,0.116,0.025,True,False,True
587737827288875164,original,107236,587737827288875164,0.27986366,0.8729791,0.024516366,False,True,True
587737827288875189,original,107237,587737827288875189,0.75728697,0.08109275,0.101421386,True,False,True
587737827288875214,original,107238,587737827288875214,0.027871605,0.97063786,0.0,False,True,True
587737827288875227,original,107239,587737827288875227,0.751,0.141,0.109,True,False,True
587737827288940627,original,107241,587737827288940627,0.026735306,0.9568867,0.027,False,True,True
587737827288940765,original,107242,587737827288940765,0.7806648,0.07394366,0.05666646,True,False,True
587737827289071775,original,107244,587737827289071775,0.94101495,0.058425304,0.012807237,True,False,True
587737827289071833,original,107245,587737827289071833,0.80005467,0.10491788,0.055243146,True,False,True
587737827289268359,original,107248,587737827289268359,0.85603756,0.17301601,0.013330643,True,False,True
587737827289268490,original,107249,587737827289268490,0.7212279,0.20028606,0.012706235,True,False,True
587737827289399545,original,107252,587737827289399545,0.21320188,0.7433673,0.011670774,False,True,True
587737827289661692,original,107257,587737827289661692,0.9979691,0.0,0.0020309144,True,False,True
587737827289858307,original,107259,587737827289858307,0.8752529,0.029528331,0.042365476,True,False,True
587737827290251458,original,107264,587737827290251458,0.757433,0.14877728,0.058088206,True,False,True
587737827290317010,original,107266,587737827290317010,0.7848106,0.13911273,0.07096973,True,False,True
587737827290317040,original,107267,587737827290317040,0.14009245,0.8593989,0.0003669925,False,True,True
587737827290513677,original,107275,587737827290513677,0.7565089,0.085955486,0.021867396,True,False,True
587737827290644739,original,107276,587737827290644739,0.84086853,0.20089184,0.012121033,True,False,True
587737827291168939,original,107280,587737827291168939,0.0,0.967,0.033,False,True,True
587737827291365622,original,107282,587737827291365622,0.09431792,0.9068292,0.010785644,False,True,True
587737827291693069,original,107284,587737827291693069,0.129,0.871,0.0,False,True,True
587737827291693217,original,107285,587737827291693217,0.7374079,0.12412059,0.0,True,False,True
587737827291758789,original,107287,587737827291758789,0.805,0.171,0.025,True,False,True
587737827292348588,original,107289,587737827292348588,0.23662585,0.8846374,0.008134057,False,True,True
587737827292610700,original,107290,587737827292610700,0.11894069,0.91986555,0.0,False,True,True
587737827293200622,original,107293,587737827293200622,0.092007115,0.96843463,0.012940574,False,True,True
587737827293266108,original,107294,587737827293266108,0.2800383,0.8497836,0.015504547,False,True,True
587737827293659186,original,107299,587737827293659186,0.77139354,0.253686,0.018219627,True,False,True
587737827293659320,original,107300,587737827293659320,0.71701103,0.25894293,0.06409061,True,False,True
587737827293855759,original,107301,587737827293855759,0.8931558,0.05393162,0.0,True,False,True
587737827293855918,original,107303,587737827293855918,0.27451256,0.84023863,0.00034425154,False,True,True
587737827293855954,original,107304,587737827293855954,0.8371989,0.13542332,0.035752475,True,False,True
587737827294052469,original,107307,587737827294052469,0.7111972,0.17649719,0.023667743,True,False,True
587737827294183582,original,107309,587737827294183582,0.2735458,0.80566514,0.0,False,True,True
587737827294773343,original,107311,587737827294773343,0.08169749,0.9135729,0.019305183,False,True,True
587737827294970039,original,107312,587737827294970039,0.13963373,0.8710483,0.0,False,True,True
587737827295101127,original,107314,587737827295101127,0.273,0.727,0.0,False,True,True
587737827824697711,original,107319,587737827824697711,0.030587496,0.98341763,0.00818773,False,True,True
587737827825484026,original,107320,587737827825484026,0.8051076,0.07201303,0.03648718,True,False,True
587737827826204741,original,107324,587737827826204741,0.033899155,0.959708,0.0,False,True,True
587737827826598145,original,107325,587737827826598145,0.76906174,0.070109256,0.07271222,True,False,True
587737827827449982,original,107327,587737827827449982,0.8158622,0.120106176,0.000574458,True,False,True
587737827827515544,original,107328,587737827827515544,0.028891755,0.9777474,0.0,False,True,True
587737827827581073,original,107329,587737827827581073,0.036705915,0.98497146,0.0,False,True,True
587737827828105368,original,107332,587737827828105368,0.09086092,0.802113,0.050443616,False,True,True
587737827828367561,original,107334,587737827828367561,0.7724348,0.25948867,0.0,True,False,True
587737827828498598,original,107335,587737827828498598,0.06375693,0.93065846,0.0023154288,False,True,True
587737827828891697,original,107338,587737827828891697,0.13491191,0.89411557,0.036,False,True,True
587737827832102945,original,107347,587737827832102945,0.879,0.071,0.05,True,False,True
587737827832102972,original,107348,587737827832102972,0.22907536,0.8891585,0.0,False,True,True
587737827832365126,original,107349,587737827832365126,0.9080996,0.0,0.091900416,True,False,True
587737933044449514,original,107358,587737933044449514,0.013708848,0.9963598,0.0,False,True,True
587737933044777265,original,107364,587737933044777265,0.1255244,0.89233154,0.00926841,False,True,True
587737933044777317,original,107365,587737933044777317,0.17047957,0.9266365,0.0,False,True,True
587737933044842843,original,107367,587737933044842843,0.04423746,0.9542874,0.031864215,False,True,True
587737933044908095,original,107370,587737933044908095,0.937803,0.049510747,0.024024025,True,False,True
587737933044908360,original,107371,587737933044908360,0.71878,0.14590354,0.035889033,True,False,True
587737933581320604,original,107379,587737933581320604,0.053,0.895,0.053,False,True,True
587737933581582734,original,107386,587737933581582734,0.21952876,0.8832294,0.03689284,False,True,True
587737933581647932,original,107387,587737933581647932,0.812,0.104,0.083,True,False,True
587737933581713612,original,107394,587737933581713612,0.14585151,0.85369253,0.0,False,True,True
587737934118256947,original,107395,587737934118256947,0.15611492,0.9374625,0.0,False,True,True
587737934118322517,original,107397,587737934118322517,0.09030153,0.93583775,0.008183373,False,True,True
587737934118322574,original,107398,587737934118322574,0.29685244,0.7586569,0.006470038,False,True,True
587737934118453302,original,107399,587737934118453302,0.0,1.0,0.0,False,True,True
587737934118453420,original,107400,587737934118453420,0.10957311,0.9234651,0.01690991,False,True,True
587737934118519084,original,107402,587737934118519084,0.051856,0.9839668,0.006099848,False,True,True
587738065652547883,original,107410,587738065652547883,0.036641877,0.92847157,0.0010002279,False,True,True
587738065653137757,original,107412,587738065653137757,0.923,0.05,0.027,True,False,True
587738065653137785,original,107413,587738065653137785,1.0,0.0,0.0,True,False,True
587738065653268745,original,107415,587738065653268745,0.78977823,0.0,0.2102218,True,False,True
587738065653399755,original,107418,587738065653399755,0.85966766,0.045520537,0.0,True,False,True
587738065653858566,original,107421,587738065653858566,0.22999354,0.79027677,0.03558432,False,True,True
